1842	3
1844	3
1845	3
1843	3
1841	3
264	9
262	9
263	9
1078	5
1076	5
1087	5
1079	5
1085	5
1083	5
1077	5
1086	5
1081	5
1080	5
1082	5
1084	5
1007	3
986	3
1002	3
1000	3
1010	3
994	3
1003	3
996	3
990	3
1005	3
997	3
1001	3
999	3
995	3
1004	3
1006	3
989	3
993	3
991	3
987	3
992	3
998	3
988	3
861	5
863	5
869	5
865	5
866	5
859	5
862	5
870	5
864	5
860	5
867	5
868	5
871	5
1089	9
1094	9
1088	9
1091	9
1092	9
1090	9
1093	9
323	12
393	12
399	12
316	12
326	12
319	12
391	12
400	12
325	12
338	12
327	12
322	12
394	12
339	12
392	12
321	12
403	12
329	12
390	12
401	12
340	12
328	12
320	12
330	12
402	12
324	12
331	12
317	12
318	12
1716	9
1721	9
1725	9
1719	9
1720	9
1715	9
1724	9
1717	9
1729	9
1722	9
1723	9
1714	9
1718	9
648	5
656	5
655	5
644	5
642	5
640	5
647	5
654	5
643	5
645	5
646	5
653	5
651	5
657	5
641	5
650	5
652	5
649	5
53	12
52	12
80	12
77	12
63	12
51	12
50	12
64	12
78	12
82	12
83	12
76	12
81	12
59	12
65	12
61	12
79	12
60	12
62	12
726	9
732	9
718	9
731	9
724	9
717	9
729	9
728	9
723	9
730	9
727	9
725	9
722	9
709	6
711	6
676	6
680	6
719	6
720	6
698	6
701	6
678	6
672	6
714	6
705	6
699	6
674	6
708	6
679	6
677	6
673	6
700	6
712	6
707	6
703	6
702	6
671	6
710	6
706	6
675	6
713	6
721	6
704	6
2400	2
2408	2
2373	2
2387	2
2399	2
2415	2
2390	2
2381	2
2379	2
2394	2
2397	2
2407	2
2377	2
2374	2
2384	2
2405	2
2380	2
2398	2
2402	2
2393	2
2392	2
2396	2
2383	2
2404	2
2371	2
2401	2
2410	2
2385	2
2411	2
2413	2
2388	2
2369	2
2376	2
2370	2
2403	2
2386	2
2389	2
2372	2
2382	2
2378	2
2368	2
2412	2
2391	2
2375	2
2406	2
2395	2
2409	2
2367	2
2414	2
628	9
598	9
622	9
623	9
602	9
627	9
596	9
631	9
638	9
603	9
592	9
619	9
621	9
593	9
590	9
620	9
594	9
626	9
599	9
597	9
618	9
588	9
637	9
629	9
625	9
624	9
635	9
589	9
591	9
633	9
636	9
634	9
639	9
595	9
632	9
601	9
630	9
600	9
524	3
532	3
526	3
535	3
537	3
533	3
538	3
530	3
523	3
531	3
529	3
534	3
525	3
536	3
1620	9
1626	9
1628	9
1623	9
1648	9
1624	9
1627	9
1621	9
1625	9
1647	9
1619	9
1629	9
1678	9
1646	9
1649	9
1622	9
1645	9
1674	9
451	10
472	11
429	11
447	11
432	10
465	11
470	11
466	10
448	10
449	10
473	11
426	11
455	10
471	10
456	10
431	10
467	10
428	11
427	11
468	11
464	10
430	10
457	10
469	11
450	10
433	10
559	5
566	5
552	5
556	5
527	5
544	5
547	5
583	5
550	5
568	5
558	5
582	5
554	5
542	5
551	5
587	5
546	5
586	5
569	5
555	5
570	5
543	5
528	5
545	5
541	5
549	5
567	5
548	5
584	5
540	5
553	5
557	5
585	5
539	5
207	5
200	5
190	5
186	5
251	5
185	5
198	5
249	5
201	5
191	5
204	5
189	5
195	5
193	5
192	5
188	5
205	5
208	5
206	5
202	5
250	5
203	5
187	5
199	5
197	5
196	5
252	5
184	5
194	5
1460	3
1465	3
1463	3
1433	3
1431	3
1438	3
1459	3
1441	3
1457	3
1435	3
1440	3
1437	3
1434	3
1464	3
1458	3
1429	3
1439	3
1461	3
1432	3
1456	3
1462	3
1430	3
1436	3
369	3
366	3
361	3
363	3
364	3
362	3
367	3
359	3
358	3
368	3
357	3
365	3
360	3
493	9
477	9
490	9
492	9
491	9
476	9
495	9
494	9
2028	9
2029	9
2021	9
2046	9
2051	9
2023	9
2030	9
2018	9
2044	9
2019	9
2026	9
2024	9
2022	9
2020	9
2045	9
2027	9
1668	3
1665	3
1662	3
1669	3
1673	3
1666	3
1672	3
1635	3
1663	3
1652	3
1632	3
1636	3
1676	3
1656	3
1664	3
1677	3
1661	3
1633	3
1659	3
1658	3
1650	3
1637	3
1640	7
1654	7
1634	7
1630	7
1642	7
1670	7
1639	7
1651	7
1638	7
1667	7
1655	7
1653	7
1660	7
1643	7
1644	7
1631	7
1675	7
1671	7
1657	7
1641	7
2614	11
2627	11
2637	11
2635	11
2613	11
2611	11
2618	11
2607	11
2625	11
2636	11
2610	11
2630	11
2634	11
2620	11
2619	11
2609	11
2608	11
2640	11
2615	11
2626	11
2621	11
2633	11
2624	11
2639	11
2617	11
2612	11
2623	11
2629	11
2631	11
2632	11
2638	11
2622	11
2628	11
2616	11
1991	10
1986	10
1990	10
1984	10
1987	10
1988	10
2000	10
1998	10
2012	10
1999	10
1978	10
1981	10
1980	10
2015	10
1993	10
1997	10
1989	10
1983	10
2007	10
2004	10
2008	10
1977	10
1996	10
2014	10
2010	10
2002	10
2006	10
1979	10
2013	10
2003	10
2011	10
1994	10
2017	10
2016	10
1995	10
2005	10
1985	10
1992	10
2009	10
2001	10
1982	10
1	5
3	5
6	5
4	5
2	5
5	5
7	5
2689	5
2692	5
2331	5
2691	5
2690	5
172	10
177	10
176	10
167	10
181	10
183	10
170	10
174	10
168	10
171	10
178	10
182	10
180	10
175	10
173	10
179	10
169	10
2311	9
2286	9
2125	9
2312	9
2310	9
2285	9
2313	4
2321	4
2326	4
2327	12
2315	12
2314	12
2316	4
2318	4
2322	4
2320	4
2317	4
2319	4
2328	4
2324	4
2323	12
2329	12
2325	4
2330	4
1394	1
1385	1
1389	1
1388	1
1397	1
1387	1
1390	1
1384	1
1392	1
1395	1
1396	1
1386	1
1383	1
1393	1
1382	1
1391	1
230	6
228	6
233	6
231	6
227	6
234	6
232	6
229	6
236	6
235	6
1711	13
1741	13
1730	13
1709	13
1726	13
1736	13
1703	13
1712	13
1735	13
1742	13
1702	13
1706	13
1739	13
1737	13
1731	13
1727	13
1708	13
1707	13
1713	13
1738	13
1740	13
1734	13
1728	13
1732	13
1710	13
19	13
21	13
1733	13
20	13
1608	10
1613	10
1616	10
1606	10
1610	10
1618	10
1615	10
1617	10
1609	10
1612	10
1614	10
1605	10
1604	10
1603	10
1607	10
1611	10
2084	9
2069	9
2081	9
2071	9
2076	9
2079	9
2077	9
2075	9
2089	9
2085	9
2072	9
2088	9
2070	9
2078	9
2080	9
2087	9
2083	9
2073	9
2082	9
2074	9
2086	9
1268	12
1275	12
1272	12
1266	12
1267	12
1288	12
1274	12
1265	12
1255	12
1276	12
1256	12
1258	12
1270	12
1287	12
1257	12
1269	12
1285	12
1273	12
1271	12
1277	12
1278	12
1286	12
1254	12
2041	9
2050	9
2039	9
2040	9
2049	9
2043	9
2042	9
86	10
85	10
89	10
88	10
91	10
95	10
84	10
94	10
93	10
87	10
92	10
96	10
90	10
689	13
662	13
670	13
682	13
688	13
715	13
686	13
669	13
716	13
681	13
690	13
683	13
684	13
697	13
664	13
668	13
666	13
695	13
663	13
667	13
687	13
694	13
685	13
692	13
665	13
693	13
691	13
696	13
1349	12
1348	12
1358	12
1363	12
1350	12
1355	12
1353	12
1354	12
1362	12
1351	12
1360	12
1356	12
1352	12
1361	12
1359	12
1347	12
1357	12
273	9
278	9
266	9
277	9
274	9
265	9
272	9
276	9
275	9
268	9
267	9
1246	6
1241	6
1244	6
1250	6
1259	6
1242	6
1248	6
1245	6
1249	6
1253	6
1284	6
1283	6
1247	6
1262	6
1243	6
1282	6
1252	6
1263	6
1260	6
1264	6
1261	6
1251	6
768	11
776	11
658	11
774	11
742	11
767	11
785	11
743	11
770	11
810	11
779	11
738	11
777	11
788	11
790	11
775	11
769	11
783	11
789	11
745	11
782	11
802	11
791	11
787	11
803	11
811	11
741	11
780	11
739	11
740	11
784	11
778	11
804	11
659	11
805	11
773	11
744	11
781	11
809	11
1450	3
1444	3
1443	3
1449	3
1445	3
1447	3
1453	3
1455	3
1451	3
1448	3
1446	3
1452	3
1454	3
1442	3
2061	10
2068	10
2060	10
2062	10
2064	10
2067	10
2063	10
2065	10
2066	10
2059	10
214	9
213	9
242	9
220	9
239	9
243	9
216	9
247	9
211	9
240	9
248	9
219	9
244	9
222	9
