1209	4
1210	4
1217	4
1231	4
1202	4
1218	4
1213	4
1204	4
1201	4
1203	4
1214	4
1234	4
1211	4
1227	4
1216	4
1206	4
1229	4
1215	4
1233	4
1222	4
1208	4
1221	4
1212	4
1230	4
1207	4
1220	4
1238	4
1228	4
1236	4
1224	4
1219	4
1226	4
1205	4
1240	4
1239	4
1223	4
1235	4
1225	4
1237	4
1232	4
579	10
578	10
573	10
576	10
580	10
577	10
574	10
575	10
581	10
571	10
572	10
726	3
732	3
718	3
731	3
724	3
717	3
729	3
728	3
723	3
730	3
727	3
725	3
722	3
207	2
200	2
190	2
186	2
251	2
185	2
198	2
249	2
201	2
191	2
204	2
189	2
195	2
193	2
192	2
188	2
205	2
208	2
206	2
202	2
250	2
203	2
187	2
199	2
197	2
196	2
252	2
184	2
194	2
1460	10
1465	10
1463	10
1433	10
1431	10
1438	10
1459	10
1441	10
1457	10
1435	10
1440	10
1437	10
1434	10
1464	10
1458	10
1429	10
1439	10
1461	10
1432	10
1456	10
1462	10
1430	10
1436	10
214	3
213	3
242	3
220	3
239	3
243	3
216	3
247	3
211	3
240	3
248	3
219	3
244	3
222	3
237	3
223	3
218	3
226	3
212	3
225	3
210	3
209	3
215	3
224	3
241	3
238	3
217	3
246	3
221	3
245	3
628	3
598	3
622	3
623	3
602	3
627	3
596	3
631	3
638	3
603	3
592	3
619	3
621	3
593	3
590	3
620	3
594	3
626	3
599	3
597	3
618	3
588	3
637	3
629	3
625	3
624	3
635	3
589	3
591	3
633	3
636	3
634	3
639	3
595	3
632	3
601	3
630	3
600	3
1861	3
1860	3
1858	3
1862	3
1863	3
1859	3
607	2
613	2
604	2
605	2
614	2
606	2
617	2
612	2
610	2
611	2
616	2
615	2
609	2
608	2
2400	10
2408	10
2373	10
2387	10
2399	10
2415	10
2390	10
2381	10
2379	10
2394	10
2397	10
2407	10
2377	10
2374	10
2384	10
2405	10
2380	10
2398	10
2402	10
2393	10
2392	10
2396	10
2383	10
2404	10
2371	10
2401	10
2410	10
2385	10
2411	10
2413	10
2388	10
2369	10
2376	10
2370	10
2403	10
2386	10
2389	10
2372	10
2382	10
2378	10
2368	10
2412	10
2391	10
2375	10
2406	10
2395	10
2409	10
2367	10
2414	10
2689	2
2692	2
2331	2
2691	2
2690	2
71	5
57	5
66	5
69	5
70	5
54	5
55	5
56	5
68	5
58	5
67	5
559	2
566	2
552	2
556	2
527	2
544	2
547	2
583	2
550	2
568	2
558	2
582	2
554	2
542	2
551	2
587	2
546	2
586	2
569	2
555	2
570	2
543	2
528	2
545	2
541	2
549	2
567	2
548	2
584	2
540	2
553	2
557	2
585	2
539	2
1375	4
1370	4
1366	4
1374	4
1380	4
1368	4
1367	4
1364	4
1372	4
1371	4
1378	4
1373	4
1376	4
1379	4
1377	4
1369	4
1365	4
1381	4
1268	8
1275	8
1272	8
1266	8
1267	8
1288	8
1274	8
1265	8
1255	8
1276	8
1256	8
1258	8
1270	8
1287	8
1257	8
1269	8
1285	8
1273	8
1271	8
1277	8
1278	8
1286	8
1254	8
1931	8
1925	8
1943	8
1971	8
1972	8
1964	8
1941	8
1961	8
1960	8
1933	8
1906	8
1967	8
1935	8
1976	8
1946	8
1940	8
1907	8
1912	8
1898	8
1944	8
1958	8
1955	8
1934	8
1914	8
1957	8
1929	8
1959	8
1937	8
1948	8
1954	8
1973	8
1908	8
1975	8
1909	8
1916	8
1950	8
1953	8
1966	8
1962	8
1969	8
1926	8
1938	8
1930	8
1942	8
1932	8
1939	8
1897	8
1945	8
1915	8
1974	8
1949	8
1911	8
1928	8
1970	8
1905	8
1951	8
1947	8
1927	8
1896	8
1952	8
1968	8
1936	8
1956	8
1913	8
1910	2
1965	2
1963	2
955	4
962	4
956	4
857	7
952	7
975	7
941	4
923	4
949	4
945	4
961	4
973	4
934	4
958	4
951	4
824	4
946	7
902	4
933	4
963	7
969	4
813	7
950	7
851	4
942	4
944	4
880	4
967	4
852	7
901	4
921	7
845	4
953	4
911	4
819	7
976	7
954	4
980	4
891	4
900	4
889	7
939	4
924	7
892	4
912	4
828	4
931	7
893	7
925	4
943	7
940	4
849	7
909	7
858	4
890	4
957	4
913	7
914	4
820	7
948	7
977	4
968	4
932	7
850	4
821	7
899	4
908	4
881	4
855	4
830	7
848	7
922	4
876	7
823	7
966	7
840	4
959	4
960	7
904	7
886	7
935	4
825	7
841	7
854	7
874	4
815	7
937	7
818	4
875	7
930	7
872	7
927	7
817	7
884	7
974	4
915	7
878	4
982	4
887	4
903	7
979	4
894	7
831	7
898	7
879	4
822	7
844	7
827	7
936	4
846	4
938	7
929	4
836	7
916	7
883	7
895	7
833	4
896	7
837	7
856	7
843	7
835	7
882	7
910	4
873	7
905	7
917	4
926	4
906	4
971	4
885	4
947	7
834	4
812	7
897	7
970	4
928	7
829	4
981	4
838	7
918	7
814	7
853	7
842	4
965	4
816	4
919	4
978	7
877	4
847	4
907	4
964	7
972	7
888	4
826	7
839	4
920	4
832	7
2344	2
2341	2
2338	2
2335	2
2337	2
2336	2
2334	2
2332	2
2346	2
2333	2
2342	2
2345	2
2343	2
2340	2
2339	2
1689	12
1699	12
1691	12
1692	12
1694	12
1688	12
1700	12
1696	12
1690	12
1693	12
1686	12
1687	12
1695	12
1701	12
1697	12
1698	12
689	13
662	13
670	13
682	13
688	13
715	13
686	13
669	13
716	13
681	13
690	13
683	13
684	13
697	13
664	13
668	13
666	13
695	13
663	13
667	13
687	13
694	13
685	13
692	13
665	13
693	13
691	13
696	13
18	12
10	12
8	12
16	12
110	12
118	12
104	12
101	12
14	12
108	12
15	12
126	12
102	12
100	12
109	12
121	12
12	12
114	12
97	12
124	12
120	12
113	12
117	12
13	12
99	12
115	12
105	12
98	12
11	12
123	12
17	12
127	12
106	12
119	12
122	12
128	12
111	12
116	12
112	12
125	12
9	12
103	12
129	12
107	12
1496	12
1501	12
1500	12
1495	12
1497	12
1491	12
1499	12
1492	12
1494	12
1498	12
1493	12
1490	12
86	1
85	1
89	1
88	1
91	1
95	1
84	1
94	1
93	1
87	1
92	1
96	1
90	1
450	6
451	6
472	6
456	6
427	6
431	6
469	6
432	6
465	6
448	6
470	6
455	6
447	6
429	6
467	6
466	6
449	6
473	6
426	6
457	6
471	6
428	6
468	6
464	6
433	6
430	6
369	1
366	1
361	1
363	1
364	1
362	1
367	1
359	1
358	1
368	1
357	1
365	1
360	1
1991	6
1986	6
1990	6
1984	6
1987	6
1988	6
2000	6
1998	6
2012	6
1999	6
1978	6
1981	6
1980	6
2015	6
1993	6
1997	6
1989	6
1983	6
2007	6
2004	6
2008	6
1977	6
1996	6
2014	6
2010	6
2002	6
