pasquotank	1	5
cherokee	1	8
cabarrus	1	2
washington	1	5
2157	0	9
2115	0	2
1704	0	9
2126	0	9
2242	0	9
2197	0	9
2186	0	9
2256	0	9
2148	0	9
2145	0	9
2287	0	9
2181	0	9
2304	0	2
2164	0	9
2170	0	9
2292	0	9
2182	0	9
2247	0	9
2306	0	9
2204	0	9
2118	0	9
2274	0	9
2239	0	9
2296	0	2
2267	0	9
2273	0	9
2141	0	2
2231	0	9
2218	0	2
2180	0	9
2158	0	9
2132	0	9
2283	0	2
2183	0	9
2168	0	2
2295	0	2
2235	0	9
2230	0	9
2171	0	9
2228	0	9
2216	0	9
2254	0	9
2308	0	9
2192	0	2
2221	0	9
2121	0	2
2260	0	2
2200	0	9
2150	0	9
2177	0	9
2215	0	2
2175	0	9
2282	0	9
2305	0	2
2149	0	2
2176	0	9
2222	0	2
2211	0	9
2156	0	9
2207	0	2
2259	0	2
2236	0	9
2232	0	9
2179	0	9
2257	0	9
2297	0	2
2279	0	2
2261	0	9
2298	0	2
2189	0	9
2244	0	9
2154	0	9
2205	0	9
2217	0	9
2127	0	2
2114	0	9
2288	0	9
2299	0	9
2129	0	2
2138	0	9
2196	0	9
2226	0	9
2227	0	9
1705	0	9
2249	0	9
2146	0	2
2194	0	9
2246	0	9
2147	0	9
2275	0	9
2185	0	9
2117	0	9
2124	0	9
2294	0	9
2159	0	9
2265	0	9
2280	0	9
2165	0	9
2167	0	9
2187	0	9
2225	0	9
2152	0	9
2237	0	9
2289	0	9
2184	0	9
2193	0	2
2271	0	9
2214	0	2
2219	0	9
2172	0	9
2251	0	2
2206	0	2
2212	0	9
2122	0	2
2142	0	2
2245	0	9
2139	0	9
2130	0	2
2290	0	9
2169	0	2
2223	0	9
2137	0	9
2151	0	9
2264	0	9
2253	0	9
2278	0	2
2191	0	2
2201	0	2
2309	0	9
2143	0	9
2262	0	9
2178	0	9
2220	0	9
2161	0	9
2166	0	9
2243	0	9
2248	0	9
2153	0	9
2277	0	9
2133	0	9
2119	0	9
2302	0	9
2268	0	2
2213	0	9
2234	0	2
2250	0	9
2134	0	9
2269	0	2
2144	0	2
2173	0	9
2291	0	9
2131	0	2
2233	0	9
2136	0	9
2301	0	9
2224	0	9
2198	0	9
2276	0	9
2120	0	9
2199	0	9
2300	0	9
2281	0	9
2128	0	2
2140	0	2
2293	0	9
2255	0	9
2160	0	2
2195	0	9
2163	0	9
2272	0	9
2174	0	9
2135	0	9
2266	0	9
2307	0	9
2252	0	9
2209	0	2
2303	0	9
2190	0	2
2203	0	9
2263	0	9
2258	0	9
2238	0	9
2188	0	9
2210	0	9
2123	0	9
2202	0	2
2155	0	9
2241	0	9
2229	0	2
2240	0	9
2270	0	9
2116	0	9
2208	0	2
2162	0	9
2284	0	2
avery	1	10
henderson	1	8
hertford	1	5
nash	1	5
578	0	1
575	0	1
579	0	1
576	0	1
572	0	1
573	0	1
571	0	1
577	0	1
574	0	1
581	0	2
580	0	2
halifax	1	5
mitchell	1	10
rutherford	1	10
carteret	1	7
franklin	1	5
edgecombe	1	5
perquimans	1	5
transylvania	1	8
clay	1	8
pamlico	1	5
person	1	6
moore	1	1
21	0	2
1738	0	2
20	0	2
1740	0	2
1727	0	2
1710	0	2
1737	0	2
1742	0	2
1741	0	2
1739	0	2
1702	0	2
1711	0	4
1733	0	4
1703	0	4
1726	0	4
1728	0	4
1709	0	4
1735	0	4
19	0	4
1731	0	4
1736	0	4
1708	0	4
1732	0	4
1712	0	4
1730	0	4
1734	0	4
1713	0	4
1706	0	4
1707	0	4
brunswick	1	3
martin	1	5
davie	1	4
madison	1	8
alexander	1	4
pender	1	3
2512	0	6
2442	0	13
2427	0	13
2421	0	13
2459	0	13
2597	0	13
2550	0	13
2493	0	13
2419	0	13
2536	0	6
2527	0	13
2578	0	13
2547	0	13
2481	0	13
2577	0	13
2570	0	6
2506	0	13
2583	0	13
2569	0	13
2514	0	6
2503	0	13
2516	0	13
2548	0	13
2429	0	13
2498	0	6
2557	0	13
2552	0	13
2562	0	6
2477	0	13
2513	0	6
2587	0	13
2474	0	13
2471	0	13
2519	0	13
2468	0	13
2432	0	13
2465	0	13
2489	0	13
2582	0	13
2463	0	13
2540	0	13
2431	0	13
2508	0	13
2426	0	13
2572	0	6
2604	0	13
2558	0	13
2504	0	13
2446	0	13
2485	0	13
2599	0	13
2469	0	13
2452	0	13
2501	0	13
2458	0	13
2486	0	13
2573	0	13
