lee	1	3
camden	1	9
madison	1	5
sampson	1	3
jackson	1	5
hyde	1	9
surry	1	12
hertford	1	9
transylvania	1	5
avery	1	12
pasquotank	1	9
wayne	1	6
union	1	2
pitt	1	9
montgomery	1	3
northampton	1	9
451	0	10
472	0	11
429	0	11
447	0	11
432	0	10
465	0	11
470	0	11
466	0	10
448	0	10
449	0	10
473	0	11
426	0	11
455	0	10
471	0	10
456	0	10
431	0	10
467	0	10
428	0	11
427	0	11
468	0	11
464	0	10
430	0	10
457	0	10
469	0	11
450	0	10
433	0	10
henderson	1	5
haywood	1	5
stanly	1	3
harnett	1	3
pamlico	1	9
dare	1	9
1668	0	3
1665	0	3
1662	0	3
1669	0	3
1673	0	3
1666	0	3
1672	0	3
1635	0	3
1663	0	3
1652	0	3
1632	0	3
1636	0	3
1676	0	3
1656	0	3
1664	0	3
1677	0	3
1661	0	3
1633	0	3
1659	0	3
1658	0	3
1650	0	3
1637	0	3
1640	0	7
1654	0	7
1634	0	7
1630	0	7
1642	0	7
1670	0	7
1639	0	7
1651	0	7
1638	0	7
1667	0	7
1655	0	7
1653	0	7
1660	0	7
1643	0	7
1644	0	7
1631	0	7
1675	0	7
1671	0	7
1657	0	7
1641	0	7
carteret	1	11
robeson	1	10
polk	1	5
swain	1	5
bladen	1	10
tyrrell	1	9
2313	0	4
2321	0	4
2326	0	4
2327	0	12
2315	0	12
2314	0	12
2316	0	4
2318	0	4
2322	0	4
2320	0	4
2317	0	4
2319	0	4
2328	0	4
2324	0	4
2323	0	12
2329	0	12
2325	0	4
2330	0	4
vance	1	1
greene	1	6
iredell	1	13
richmond	1	10
beaufort	1	9
caldwell	1	12
perquimans	1	9
hoke	1	10
lincoln	1	13
mcdowell	1	12
currituck	1	9
lenoir	1	6
new hanover	1	11
davie	1	3
scotland	1	10
halifax	1	9
brunswick	1	11
mitchell	1	12
anson	1	2
rutherford	1	5
2128	0	2
2258	0	8
2222	0	8
2264	0	8
2293	0	8
2272	0	8
2185	0	8
2134	0	2
2133	0	8
2309	0	8
2194	0	8
2290	0	8
2191	0	2
2225	0	8
2278	0	2
2187	0	8
2184	0	2
2143	0	8
2214	0	2
2261	0	2
2216	0	8
2121	0	2
2246	0	8
2238	0	8
2201	0	8
2237	0	8
2255	0	8
2212	0	8
2281	0	8
2202	0	8
2220	0	8
2156	0	8
2249	0	8
2271	0	8
2151	0	8
2164	0	8
2292	0	8
2257	0	8
1705	0	8
2155	0	8
2219	0	8
2242	0	8
2270	0	8
2199	0	8
2168	0	2
2182	0	8
2304	0	2
2159	0	8
2175	0	8
2130	0	8
2179	0	8
2259	0	2
2234	0	2
2223	0	8
2226	0	8
2115	0	8
2256	0	8
2193	0	2
2116	0	8
2145	0	8
2230	0	8
2266	0	8
2251	0	2
2308	0	8
2174	0	8
2124	0	8
2215	0	2
2176	0	8
2297	0	2
2244	0	8
2294	0	8
2213	0	8
2152	0	8
2147	0	8
2135	0	8
2221	0	8
2211	0	8
2142	0	8
2265	0	8
2180	0	8
2247	0	8
2224	0	8
2269	0	8
2181	0	8
2277	0	8
2186	0	8
2227	0	8
2260	0	2
2173	0	8
2232	0	8
2252	0	2
2229	0	8
2284	0	2
2158	0	8
2291	0	8
2276	0	8
2189	0	8
