377	0	9
397	0	9
387	0	9
307	0	9
341	0	9
332	0	9
351	0	9
396	0	9
379	0	9
309	0	9
343	0	9
384	0	9
375	0	9
315	0	9
348	0	9
353	0	9
313	0	9
344	0	9
334	0	9
352	0	9
314	0	9
336	0	9
350	0	9
311	0	9
388	0	9
378	0	9
373	0	9
383	0	9
376	0	9
381	0	9
345	0	9
349	0	9
371	0	9
374	0	9
335	0	9
347	0	9
398	0	9
395	0	9
312	0	9
354	0	9
385	0	9
337	0	9
342	0	9
386	0	9
333	0	9
310	0	9
356	0	9
380	0	9
389	0	9
346	0	9
370	0	9
382	0	9
355	0	7
308	0	7
372	0	7
lincoln	1	1
jackson	1	12
madison	1	12
anson	1	2
1333	0	9
1319	0	8
1315	0	8
1343	0	8
1346	0	8
1335	0	8
1323	0	8
1339	0	8
1326	0	8
1139	0	9
1337	0	9
1329	0	8
1321	0	8
1328	0	9
1324	0	8
1322	0	8
1336	0	8
1327	0	8
1341	0	8
1320	0	8
1318	0	8
1332	0	9
1344	0	8
1340	0	8
1317	0	8
1338	0	8
1325	0	9
1331	0	8
1330	0	8
1334	0	8
1345	0	8
1316	0	8
1137	0	8
1140	0	9
1342	0	9
1138	0	9
franklin	1	7
1685	0	4
1684	0	4
1682	0	13
1679	0	13
1680	0	13
1681	0	13
1683	0	13
1619	0	9
1646	0	9
1627	0	13
1623	0	13
1621	0	9
1649	0	13
1674	0	13
1622	0	13
1628	0	13
1625	0	9
1624	0	9
1645	0	9
1626	0	9
1620	0	9
1647	0	9
1648	0	9
1629	0	13
1678	0	13
orange	1	9
beaufort	1	13
sampson	1	5
nash	1	7
forsyth	1	8
gaston	1	1
duplin	1	5
wilkes	1	3
person	1	9
brunswick	1	4
rutherford	1	12
perquimans	1	13
wayne	1	5
new hanover	1	4
2149	0	2
2214	0	2
2295	0	6
2139	0	2
2177	0	2
2236	0	6
2171	0	6
2146	0	2
2235	0	2
2258	0	6
2215	0	2
2115	0	6
2147	0	2
2278	0	2
2213	0	2
2283	0	2
2188	0	6
2249	0	6
2288	0	2
2208	0	6
2152	0	6
2178	0	2
2267	0	2
2196	0	2
2308	0	6
2305	0	2
2153	0	6
2241	0	6
2150	0	2
2195	0	2
2159	0	6
2276	0	6
2244	0	2
2189	0	2
2279	0	2
2129	0	6
2233	0	6
2155	0	2
2202	0	2
2204	0	2
2268	0	6
2281	0	2
2173	0	6
2122	0	6
2184	0	6
2133	0	2
2182	0	6
2280	0	2
2162	0	6
2234	0	2
2296	0	6
2226	0	6
2199	0	2
2243	0	2
2186	0	6
2302	0	6
2151	0	6
2269	0	2
2138	0	2
2132	0	2
2247	0	6
2216	0	2
2217	0	2
2187	0	6
2206	0	6
2127	0	6
2161	0	6
2251	0	6
2230	0	2
2121	0	2
2135	0	6
2238	0	2
2254	0	2
2229	0	2
2194	0	6
2140	0	6
2168	0	6
2169	0	2
2291	0	6
2300	0	2
2265	0	6
2117	0	6
2224	0	2
2119	0	2
2297	0	6
2176	0	2
2163	0	6
2134	0	2
2136	0	6
2257	0	6
2287	0	2
2191	0	6
2212	0	2
2126	0	6
2237	0	2
2157	0	2
2207	0	6
2255	0	2
2198	0	2
2219	0	6
2154	0	6
2165	0	6
2220	0	6
2183	0	6
2263	0	6
2118	0	6
2203	0	2
2218	0	2
2282	0	2
2289	0	6
2227	0	6
2209	0	2
2239	0	2
1705	0	6
2174	0	6
2301	0	2
2211	0	6
2145	0	2
2223	0	2
2277	0	6
2309	0	6
2225	0	6
2273	0	2
2120	0	2
2128	0	6
2142	0	2
2306	0	6
2240	0	6
2232	0	6
2131	0	2
2143	0	2
2114	0	2
2292	0	6
2193	0	2
2123	0	2
2167	0	6
2259	0	6
2253	0	6
2148	0	2
2130	0	6
2245	0	2
2200	0	2
2266	0	6
2264	0	6
2248	0	6
2242	0	2
2221	0	6
2290	0	6
2274	0	2
2303	0	2
2164	0	6
2179	0	6
2304	0	6
