1833	2
1832	2
1834	2
1831	2
1835	2
1838	2
817	11
941	11
971	11
975	11
909	11
851	11
848	11
892	11
937	3
850	11
927	11
855	11
816	11
951	11
881	11
907	11
846	11
932	11
874	11
901	11
823	11
934	11
935	11
942	11
950	11
849	11
956	11
920	11
900	11
889	11
969	11
982	11
828	11
877	11
960	11
857	11
876	11
835	3
955	11
957	11
939	11
921	11
913	11
858	11
884	11
924	11
947	11
908	11
847	3
825	11
897	3
944	11
893	11
829	11
898	11
948	11
945	11
902	11
890	11
967	11
827	11
917	3
813	11
856	11
820	11
943	11
922	11
852	11
978	11
918	3
968	11
888	3
814	11
886	3
966	3
919	11
976	11
962	11
819	11
878	11
953	11
815	3
981	11
844	11
938	11
872	3
933	11
963	11
830	11
879	11
946	11
899	11
964	3
880	11
923	11
838	3
891	11
931	11
911	11
905	3
952	11
842	3
821	11
979	11
961	11
896	3
965	3
925	11
954	11
818	3
940	11
980	11
912	11
930	11
910	11
883	3
914	11
826	11
972	11
959	3
834	3
906	3
885	11
839	11
873	3
915	3
843	3
840	3
894	3
832	3
903	3
936	3
926	3
887	3
895	3
973	11
970	3
904	3
958	3
949	11
882	3
824	3
854	3
974	11
812	3
916	3
833	3
929	3
845	3
822	3
875	11
836	3
841	3
928	3
837	3
977	3
831	3
853	3
31	4
35	4
47	4
44	4
42	4
40	4
37	4
30	4
49	4
43	4
33	4
48	4
36	4
41	4
45	4
32	4
38	4
46	4
39	4
34	4
230	10
228	10
233	10
231	10
227	10
234	10
232	10
229	10
236	10
235	10
71	3
57	3
66	3
69	3
70	3
54	3
55	3
56	3
68	3
58	3
67	3
2400	13
2408	13
2373	13
2387	13
2399	13
2415	13
2390	13
2381	13
2379	13
2394	13
2397	13
2407	13
2377	13
2374	13
2384	13
2405	13
2380	13
2398	13
2402	13
2393	13
2392	13
2396	13
2383	13
2404	13
2371	13
2401	13
2410	13
2385	13
2411	13
2413	13
2388	13
2369	13
2376	13
2370	13
2403	13
2386	13
2389	13
2372	13
2382	13
2378	13
2368	13
2412	13
2391	13
2375	13
2406	13
2395	13
2409	13
2367	13
2414	13
1460	13
1465	13
1463	13
1433	13
1431	13
1438	13
1459	13
1441	13
1457	13
1435	13
1440	13
1437	13
1434	13
1464	13
1458	13
1429	13
1439	13
1461	13
1432	13
1456	13
1462	13
1430	13
1436	13
1209	5
1210	5
1217	5
1231	5
1202	5
1218	5
1213	5
1204	5
1201	5
1203	5
1214	5
1234	5
1211	5
1227	5
1216	5
1206	5
1229	5
1215	5
1233	5
1222	5
1208	5
1221	5
1212	5
1230	5
1207	5
1220	5
1238	5
1228	5
1236	5
1224	5
1219	5
1226	5
1205	5
1240	5
1239	5
1223	5
1235	5
1225	5
1237	5
1232	5
1394	3
1385	3
1389	3
1388	3
1397	3
1387	3
1390	3
1384	3
1392	3
1395	3
1396	3
1386	3
1383	3
1393	3
1382	3
1391	3
1591	4
1592	4
1589	4
1581	4
1580	4
1578	4
1587	4
1590	4
1593	4
1577	4
1588	4
1583	4
1585	4
1582	4
1586	4
1584	4
1579	4
273	2
278	2
266	2
277	2
274	2
265	2
272	2
276	2
275	2
268	2
267	2
280	2
289	2
296	2
279	2
288	2
271	2
287	2
284	2
292	2
298	2
283	2
291	2
293	2
290	2
297	2
281	2
285	2
300	2
301	2
295	2
286	2
299	2
302	2
270	2
294	2
269	2
282	2
579	13
578	13
573	13
576	13
580	13
577	13
574	13
575	13
581	13
571	13
572	13
2669	5
2641	5
2686	5
2650	5
2676	5
2642	5
2688	5
2664	5
2644	5
2663	5
2661	5
2660	5
2657	5
2653	5
2675	5
2687	5
2673	5
2659	5
2658	5
2667	5
2643	5
2651	5
2645	5
2666	7
2646	7
2649	7
2662	7
2648	7
2679	7
2670	7
2654	7
2671	7
2681	7
2683	7
2674	7
2656	7
2672	7
2685	7
2677	7
2665	7
2680	7
2684	7
2668	7
2647	7
2652	7
2682	7
2678	7
2655	7
1601	4
1597	4
1602	4
1596	4
1600	4
1599	4
1598	4
1594	4
1595	4
524	5
532	5
526	5
535	5
537	5
533	5
538	5
530	5
523	5
531	5
529	5
534	5
525	5
536	5
1861	2
1860	2
1858	2
1862	2
1863	2
1859	2
1571	5
1564	5
1557	5
1573	5
1576	5
1559	5
1553	5
1567	5
1563	5
1560	5
1562	5
1561	5
1575	5
1566	5
1569	5
1572	5
1570	5
1558	5
1556	5
1554	5
1568	5
1565	5
1555	5
1574	5
726	2
732	2
718	2
731	2
724	2
717	2
729	2
728	2
723	2
730	2
727	2
725	2
722	2
1689	1
1699	1
1691	1
1692	1
1694	1
1688	1
1700	1
1696	1
1690	1
1693	1
1686	1
1687	1
1695	1
1701	1
1697	1
1698	1
264	2
262	2
263	2
1241	2
1262	2
1283	6
1243	6
1251	6
1284	6
1252	2
1244	6
1261	2
1246	6
1249	2
1250	2
1282	2
1264	6
1242	6
1259	6
1260	2
1248	2
1247	2
1253	2
1245	2
1263	6
1007	7
986	7
1002	7
1000	7
1010	7
994	7
1003	7
996	7
990	7
1005	7
997	7
1001	7
999	7
995	7
1004	7
1006	7
989	7
993	7
991	7
987	7
992	7
998	7
988	7
1	9
3	9
6	9
4	9
2	9
5	9
7	9
1880	6
1877	6
1875	6
1892	6
1876	6
1893	6
1891	6
1886	6
1874	6
1885	6
1883	6
1884	6
1878	6
1882	6
1881	6
1888	6
1894	6
1873	6
1889	6
1890	6
1879	6
1895	6
1887	6
1620	2
1626	2
1628	2
1623	2
1648	2
1624	2
1627	2
1621	2
1625	2
1647	2
1619	2
1629	2
1678	2
1646	2
1649	2
1622	2
1645	2
1674	2
1942	9
1952	9
1908	9
1976	9
1966	9
1958	9
1906	9
1946	9
1969	9
1965	9
1950	9
1897	9
1972	9
1944	9
1955	9
1957	9
1940	9
1910	9
1949	9
1962	9
1929	9
1959	9
1935	9
1968	9
1934	9
1911	9
1930	9
1915	9
1896	9
1941	9
1925	9
1974	9
1948	9
1953	9
1964	9
1961	9
1932	9
1947	9
1905	9
1960	9
1913	9
1927	9
1926	9
1916	9
1943	9
1936	9
1951	9
1938	9
1928	9
1945	9
1973	9
1939	9
1963	9
1898	9
1975	9
1956	9
1970	9
1931	9
1971	9
1909	9
1937	9
1914	9
1912	9
1907	9
1933	9
1967	9
1954	9
214	3
213	3
242	3
220	3
239	3
243	3
216	3
247	3
211	3
240	3
248	3
219	3
244	3
222	3
237	3
223	3
218	3
226	3
212	3
225	3
